Unnamed: 0,Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date,Neighborhood,Beds_Category,Price Tag
2112,"2503 - 9981 Whalley Boulevard, Surrey",549000.0,For Sale,49.1835007,-122.8433509,2.0,2.0,19-Mar-25,Surrey,2.0,Lower priced
2113,"3313 26th Avenue, Vancouver",1575000.0,For Sale,49.247296,-123.0329915,5.0,4.0,19-Mar-25,Renfrew-Collingwood,4+,Lower priced
2115,"2403 - 885 Cambie Street, Vancouver",1488000.0,For Sale,49.2773685,-123.1164868,2.0,2.0,19-Mar-25,Downtown,2.0,Fair price
2116,"4806 - 4880 Lougheed Highway, Burnaby",1250000.0,For Sale,49.2652118,-122.9944925,2.0,2.0,19-Mar-25,Burnaby,2.0,Over priced
2117,"58 - 14838 61 Avenue, Surrey",779900.0,For Sale,49.1134744,-122.8114663,3.0,2.0,19-Mar-25,Surrey,3.0,Lower priced
2118,"210 - 15436 31 Avenue, Surrey",739900.0,For Sale,49.0580251,-122.793684,2.0,2.0,19-Mar-25,Surrey,2.0,Fair price
2120,"4328 Knight Street, Vancouver",1178000.0,For Sale,49.2461693,-123.0760325,2.0,2.0,19-Mar-25,Kensington-Cedar Cottage,2.0,Fair price
2121,"3601 - 1788 Gilmore Avenue, Burnaby",734900.0,For Sale,49.2683079,-123.0139243,1.0,1.0,19-Mar-25,Burnaby,1.0,Over priced
2124,"1501 - 14881 103a Avenue, Surrey",499000.0,For Sale,49.190933,-122.8097957,3.0,2.0,19-Mar-25,Surrey,3.0,Lower priced
2125,"210 - 13860 70 Avenue, Surrey",559000.0,For Sale,49.1294036,-122.8381333,2.0,2.0,19-Mar-25,Surrey,2.0,Lower priced
2126,"1802 - 4890 Lougheed Highway, Burnaby",799999.0,For Sale,49.2649736,-122.9928699,2.0,2.0,19-Mar-25,Burnaby,2.0,Fair price
2127,"1904 - 738 Broughton Street, Vancouver",2198000.0,For Sale,49.2881857,-123.1287959,3.0,3.0,19-Mar-25,West End,3.0,Fair price
2128,"607 - 5333 Goring Street, Burnaby",628000.0,For Sale,49.2632593,-122.986531,1.0,1.0,19-Mar-25,Burnaby,1.0,Fair price
2129,"802 - 1600 Hornby Street, Vancouver",1799000.0,For Sale,49.2744543,-123.1334458,2.0,2.0,19-Mar-25,Downtown,2.0,Over priced
2130,"2 - 288 St. Davids Avenue, North Vancouver",1038800.0,For Sale,49.3083251,-123.0654404,2.0,2.0,19-Mar-25,North Vancouver,2.0,Fair price
2131,"423 - 350 2nd Avenue, Vancouver",715000.0,For Sale,49.2666814,-123.0968824,1.0,1.0,19-Mar-25,Mount Pleasant,1.0,Fair price
2132,"2006 - 777 Richards Street, Vancouver",1068000.0,For Sale,49.2806484,-123.1172768,2.0,2.0,19-Mar-25,Downtown,2.0,Fair price
2133,"709 - 1919 Wylie Street, Vancouver",514800.0,For Sale,49.2679574,-123.1140219,0.0,1.0,19-Mar-25,Mount Pleasant,0.0,Lower priced
2134,"14840 66a Avenue, Surrey",2299000.0,For Sale,49.1232539,-122.8111235,8.0,9.0,19-Mar-25,Surrey,4+,Over priced
2135,"201 - 7651 Abercrombie Drive, Richmond",1088800.0,For Sale,49.1572728,-123.1386894,3.0,3.0,19-Mar-25,Richmond,3.0,Fair price
2137,"1906 - 1500 Fern Street, North Vancouver",1299900.0,For Sale,49.3124443,-123.0323779,2.0,2.0,19-Mar-25,others,2.0,Over priced
2138,"207 - 2998 Silver Springs Boulevard, Coquitlam",698000.0,For Sale,49.29563,-122.7901299,3.0,2.0,19-Mar-25,Coquitlam,3.0,Lower priced
2139,"2190 7th Avenue, Vancouver",848000.0,For Sale,49.2639015,-123.0602219,3.0,3.0,19-Mar-25,Grandview-Woodland,3.0,Lower priced
2140,"10140 Seacote Road, Richmond",1830000.0,For Sale,49.1394336,-123.0977219,5.0,3.0,19-Mar-25,Richmond,4+,Fair price
2141,"225 - 8460 Ackroyd Road, Richmond",575000.0,For Sale,49.1715776,-123.1301517,2.0,2.0,19-Mar-25,Richmond,2.0,Lower priced
2142,"401 - 2103 45th Avenue, Vancouver",780000.0,For Sale,49.2309672,-123.156127,1.0,1.0,19-Mar-25,Kerrisdale,1.0,Lower priced
2143,"184 - 1331 Olmsted Street, Coquitlam",1549000.0,For Sale,49.2934559,-122.7415918,4.0,4.0,19-Mar-25,Coquitlam,4+,Fair price
2144,"341 Marathon Court, Coquitlam",538900.0,For Sale,49.2407897,-122.8503265,2.0,1.0,19-Mar-25,Coquitlam,2.0,Lower priced
2145,"615 - 1330 Burrard Street, Vancouver",549900.0,For Sale,49.2774315,-123.1312107,1.0,1.0,19-Mar-25,Downtown,1.0,Lower priced
2146,"18565 60 Avenue, Surrey",1550000.0,For Sale,49.1116304,-122.7081492,5.0,3.0,19-Mar-25,Surrey,4+,Fair price
2147,"1808 - 1850 Comox Street, Vancouver",367500.0,For Sale,49.2890306,-123.1410302,1.0,1.0,19-Mar-25,West End,1.0,Lower priced
2148,"304 - 7908 15th Avenue, Burnaby",699000.0,For Sale,49.2225515,-122.9318273,2.0,2.0,19-Mar-25,Burnaby,2.0,Lower priced
2150,"6565 Sumas Drive, Burnaby",2799999.0,For Sale,49.266948,-122.9689041,7.0,3.0,18-Mar-25,Burnaby,4+,Fair price
2151,"303 - 2325 Emery Court, North Vancouver",749000.0,For Sale,49.3306486,-123.0405352,1.0,1.0,18-Mar-25,others,1.0,Fair price
2152,"1403 - 4433 Alaska Street, Burnaby",669900.0,For Sale,49.2628202,-123.0041474,1.0,1.0,18-Mar-25,Burnaby,1.0,Fair price
2153,"6180 181a Street, Surrey",1348888.0,For Sale,49.1147069,-122.7196854,4.0,2.0,18-Mar-25,Surrey,4+,Fair price
2154,"12 - 7140 Railway Avenue, Richmond",1388000.0,For Sale,49.1614618,-123.169161,4.0,4.0,18-Mar-25,Richmond,4+,Lower priced
2155,"304 - 379 Broadway , Vancouver",849999.0,For Sale,49.2633515,-123.1123004,2.0,2.0,18-Mar-25,Mount Pleasant,2.0,Lower priced
2156,"106 - 1082 8th Avenue, Vancouver",798000.0,For Sale,49.2631304,-123.08167,2.0,1.0,18-Mar-25,Mount Pleasant,2.0,Lower priced
2157,"207 - 8460 Jellicoe Street, Vancouver",538000.0,For Sale,49.2069603,-123.0473053,1.0,1.0,18-Mar-25,Killarney,1.0,Lower priced
2159,"3601 - 1289 Hornby Street, Vancouver",1250000.0,For Sale,49.2778952,-123.1297804,2.0,2.0,18-Mar-25,Downtown,2.0,Fair price
2160,"30 - 7127 193a Street, Surrey",1089900.0,For Sale,49.1330717,-122.686057,4.0,4.0,18-Mar-25,Surrey,4+,Lower priced
2161,"1323 Confidential Street, Surrey",999000.0,For Sale,49.1913466,-122.8490125,5.0,4.0,18-Mar-25,Surrey,4+,Lower priced
2165,"2707 - 438 Seymour Street, Vancouver",589000.0,For Sale,49.2841429,-123.1134287,2.0,2.0,18-Mar-25,Downtown,2.0,Lower priced
2166,"305 - 1550 Chesterfield Avenue, North Vancouver",549900.0,For Sale,49.3228594,-123.0750722,1.0,1.0,18-Mar-25,North Vancouver,1.0,Lower priced
2167,"204 - 19528 Fraser Highway, Surrey",608000.0,For Sale,49.1135024,-122.682094,2.0,2.0,18-Mar-25,Surrey,2.0,Fair price
2168,"3750 Welwyn Street, Vancouver",1359000.0,For Sale,49.25196,-123.0692376,2.0,2.0,18-Mar-25,Kensington-Cedar Cottage,2.0,Over priced
2169,"701 - 2323 Fir Street Street, Vancouver",1499900.0,For Sale,49.2652801,-123.14129,2.0,1.0,18-Mar-25,Fairview,2.0,Over priced
2170,"4825 Buxton Street, Burnaby",2788000.0,For Sale,49.2346673,-122.9956784,6.0,3.0,18-Mar-25,Burnaby,4+,Fair price
2171,"5098 Windsor Street, Vancouver",1999999.0,For Sale,49.2383544,-123.084392,6.0,4.0,18-Mar-25,Kensington-Cedar Cottage,4+,Fair price
2172,"1461 Dayton Street, Coquitlam",1949000.0,For Sale,49.3019041,-122.7512023,6.0,4.0,18-Mar-25,Coquitlam,4+,Fair price
2174,"3705 - 2186 Gilmore Avenue, Burnaby",759000.0,For Sale,49.2652826,-123.0140373,2.0,1.0,18-Mar-25,Burnaby,2.0,Fair price
2175,"1516 - 1618 Quebec Street, Vancouver",1398000.0,For Sale,49.2714629,-123.1016124,2.0,2.0,18-Mar-25,Mount Pleasant,2.0,Fair price
2176,"403 - 2385 Emery Court, North Vancouver",1209900.0,For Sale,49.3304948,-123.0401569,2.0,2.0,18-Mar-25,others,2.0,Fair price
2177,"130 - 15988 26 Avenue, Surrey",488888.0,For Sale,49.0489536,-122.7796627,1.0,1.0,18-Mar-25,Surrey,1.0,Fair price
2178,"2643 8th Avenue, Vancouver",2749888.0,For Sale,49.2631545,-123.0510303,8.0,5.0,18-Mar-25,Hastings-Sunrise,4+,Over priced
2180,"1204 - 1182 Westwood Street, Coquitlam",799000.0,For Sale,49.2821739,-122.7909871,2.0,2.0,18-Mar-25,Coquitlam,2.0,Fair price
2181,"104 - 3788 10th Avenue, Vancouver",628000.0,For Sale,49.2633802,-123.187414,1.0,1.0,18-Mar-25,West Point Grey,1.0,Fair price
2182,"308 - 2355 Trinity Street, Vancouver",560000.0,For Sale,49.2895594,-123.0572768,1.0,1.0,18-Mar-25,Grandview-Woodland,1.0,Fair price
2183,"938 Kings Avenue, West Vancouver",3487000.0,For Sale,49.3360754,-123.141462,3.0,3.0,18-Mar-25,West Vancouver,3.0,Fair price
2184,"990 Jefferson Avenue, West Vancouver",4998000.0,For Sale,49.3351766,-123.1428686,4.0,4.0,18-Mar-25,West Vancouver,4+,Fair price
2185,"2204 - 10777 University Drive, Surrey",499000.0,For Sale,49.1984084,-122.8513645,2.0,2.0,18-Mar-25,Surrey,2.0,Lower priced
2186,"1002 - 1205 Howe Street, Vancouver",669000.0,For Sale,49.2777799,-123.1277789,1.0,1.0,18-Mar-25,Downtown,1.0,Fair price
2187,"310 - 5681 Birney Avenue, Vancouver",858000.0,For Sale,49.2549365,-123.2316069,1.0,1.0,18-Mar-25,others,1.0,Over priced
2188,"30 - 15152 62a Avenue, Surrey",829900.0,For Sale,49.1162165,-122.8036318,3.0,3.0,18-Mar-25,Surrey,3.0,Fair price
2189,"405 - 8750 University Crescent, Burnaby",549900.0,For Sale,49.2797351,-122.9105226,1.0,1.0,18-Mar-25,Burnaby,1.0,Lower priced
2190,"1426 Fulton Avenue, West Vancouver",2849000.0,For Sale,49.3313135,-123.154916,5.0,5.0,18-Mar-25,West Vancouver,4+,Lower priced
2191,"503 - 384 1st Avenue, Vancouver",688000.0,For Sale,49.2675068,-123.0957013,1.0,1.0,18-Mar-25,Strathcona,1.0,Over priced
2192,"4938 Redonda Drive, North Vancouver",2598000.0,For Sale,49.3576272,-123.0889558,7.0,6.0,18-Mar-25,others,4+,Fair price
2193,"3 - 10660 Springmont Drive, Richmond",938000.0,For Sale,49.1383409,-123.1912929,3.0,2.0,18-Mar-25,Richmond,3.0,Lower priced
2194,"5117 Francisco Court, North Vancouver",2788000.0,For Sale,49.3594108,-123.088362,7.0,5.0,18-Mar-25,others,4+,Fair price
2197,"6440 Garrison Court, Richmond",2098000.0,For Sale,49.1652831,-123.1605017,4.0,3.0,18-Mar-25,Richmond,4+,Fair price
2198,"35 - 6370 Oak Street, Vancouver",2199000.0,For Sale,49.2277592,-123.1278929,3.0,3.0,18-Mar-25,Oakridge,3.0,Fair price
2199,"1404 - 4182 Dawson Street, Burnaby",750000.0,For Sale,49.2643481,-123.0122061,3.0,3.0,18-Mar-25,Burnaby,3.0,Lower priced
2200,"505 - 428 8th Avenue, Vancouver",1099999.0,For Sale,49.2632295,-123.0944427,2.0,2.0,18-Mar-25,Mount Pleasant,2.0,Fair price
2201,"1706 - 6888 Station Hill Drive, Burnaby",849000.0,For Sale,49.2099887,-122.9590266,2.0,2.0,18-Mar-25,Burnaby,2.0,Fair price
2202,"3011 29th Avenue, Vancouver",1888800.0,For Sale,49.2447873,-123.0412996,5.0,5.0,18-Mar-25,Renfrew-Collingwood,4+,Fair price
2203,"2901 - 2388 Madison Avenue, Burnaby",938800.0,For Sale,49.2628193,-123.0084224,2.0,2.0,18-Mar-25,Burnaby,2.0,Fair price
2204,"306 - 7708 Alderbridge Way, Richmond",659000.0,For Sale,49.1749456,-123.1430217,1.0,1.0,18-Mar-25,Richmond,1.0,Fair price
2205,"202 - 14225 103a Avenue, Surrey",629000.0,For Sale,49.1907072,-122.827999,2.0,2.0,18-Mar-25,Surrey,2.0,Fair price
2206,"2206 - 2388 Madison Avenue, Burnaby",799000.0,For Sale,49.2628193,-123.0084224,2.0,2.0,18-Mar-25,Burnaby,2.0,Fair price
2207,"302 - 14225 103a Avenue, Surrey",627000.0,For Sale,49.1907072,-122.827999,2.0,2.0,18-Mar-25,Surrey,2.0,Fair price
2208,"3006 - 8189 Cambie Street, Vancouver",609900.0,For Sale,49.2104091,-123.1176156,1.0,1.0,18-Mar-25,Marpole,1.0,Fair price
2209,"965 King Georges Way, West Vancouver",8580000.0,For Sale,49.3501821,-123.1428925,7.0,8.0,18-Mar-25,West Vancouver,4+,Over priced
2210,"5963 125 Street, Surrey",2069000.0,For Sale,49.1109657,-122.8767965,10.0,8.0,18-Mar-25,Surrey,4+,Over priced
2211,"219 - 289 6th Avenue, Vancouver",1025000.0,For Sale,49.2657159,-123.0993582,2.0,2.0,18-Mar-25,Mount Pleasant,2.0,Fair price
2212,"1109 - 3455 Ascot Place, Vancouver",599000.0,For Sale,49.239028,-123.0326034,2.0,1.0,18-Mar-25,Renfrew-Collingwood,2.0,Lower priced
2213,"320 - 2083 33rd Avenue, Vancouver",798000.0,For Sale,49.2400208,-123.0633616,1.0,1.0,18-Mar-25,Kensington-Cedar Cottage,1.0,Fair price
2214,"1603 - 6351 Buswell Street, Richmond",768000.0,For Sale,49.1679288,-123.1344812,2.0,2.0,18-Mar-25,Richmond,2.0,Fair price
2216,"750 Kenwood Road, West Vancouver",2698000.0,For Sale,49.354441,-123.130868,4.0,3.0,18-Mar-25,West Vancouver,4+,Lower priced
2218,"1103 - 6622 Pearson Way, Richmond",888000.0,For Sale,49.1753913,-123.1488555,1.0,1.0,18-Mar-25,Richmond,1.0,Over priced
2219,"1508 - 5811 No. 3 Road, Richmond",836000.0,For Sale,49.1723148,-123.1371749,2.0,2.0,18-Mar-25,Richmond,2.0,Fair price
2220,"12 - 2688 Mountain Highway, North Vancouver",1449000.0,For Sale,49.3324366,-123.0377032,3.0,4.0,18-Mar-25,others,3.0,Fair price
2221,"1204 - 6138 Birney Avenue, Vancouver",906800.0,For Sale,49.2524047,-123.2372044,1.0,1.0,18-Mar-25,others,1.0,Over priced
2222,"52 - 158 171 Street, Surrey",950000.0,For Sale,49.0049475,-122.749638,4.0,4.0,18-Mar-25,Surrey,4+,Lower priced
2223,"410 - 717 Breslay Street, Coquitlam",564900.0,For Sale,49.261459,-122.884413,1.0,1.0,18-Mar-25,Coquitlam,1.0,Fair price
2224,"3305 - 6588 Nelson Avenue, Burnaby",1162000.0,For Sale,49.2237464,-122.9939888,3.0,2.0,18-Mar-25,Burnaby,3.0,Fair price
2225,"205 - 13933 105 Boulevard, Surrey",618000.0,For Sale,49.19446,-122.83606,2.0,2.0,18-Mar-25,Surrey,2.0,Fair price
2226,"9024 123a Street, Surrey",1549999.0,For Sale,49.1673604,-122.8804499,4.0,2.0,18-Mar-25,Surrey,4+,Fair price
2227,"4 - 6036 Gray Avenue, Vancouver",2088800.0,For Sale,49.2519168,-123.2357184,2.0,2.0,18-Mar-25,others,2.0,Over priced
2228,"314 - 10237 133 Street, Surrey",639900.0,For Sale,49.1886245,-122.8547714,3.0,2.0,18-Mar-25,Surrey,3.0,Lower priced
2229,"5571 Forsyth Crescent, Richmond",1990000.0,For Sale,49.1731578,-123.1788036,4.0,3.0,18-Mar-25,Richmond,4+,Fair price
2230,"2555 8th Avenue, Vancouver",2980000.0,For Sale,49.2631932,-123.0534121,8.0,7.0,18-Mar-25,Hastings-Sunrise,4+,Over priced
2231,"2995 Albion Drive, Coquitlam",1598000.0,For Sale,49.2912927,-122.7959735,4.0,3.0,18-Mar-25,Coquitlam,4+,Fair price
2232,"502 - 9233 Odlin Road, Richmond",899900.0,For Sale,49.1820674,-123.12143,2.0,2.0,18-Mar-25,Richmond,2.0,Fair price
2233,"620 - 9399 Alexandra Road, Richmond",718000.0,For Sale,49.1791431,-123.1191167,2.0,1.0,18-Mar-25,Richmond,2.0,Fair price
2234,"2248 Grant Street, Vancouver",1425000.0,For Sale,49.2709712,-123.0589183,3.0,3.0,18-Mar-25,Grandview-Woodland,3.0,Fair price
2235,"428 - 15138 34 Avenue, Surrey",615000.0,For Sale,49.063424,-122.803148,2.0,3.0,18-Mar-25,Surrey,2.0,Fair price
2236,"6285 Prince Albert Street, Vancouver",1899000.0,For Sale,49.2275706,-123.0883432,3.0,2.0,18-Mar-25,Sunset,3.0,Fair price
2237,"412 - 9857 Manchester Drive, Burnaby",469000.0,For Sale,49.246533,-122.8968845,1.0,1.0,18-Mar-25,Burnaby,1.0,Lower priced
2238,"2308 - 438 Seymour Street, Vancouver",722000.0,For Sale,49.2841429,-123.1134287,2.0,2.0,18-Mar-25,Downtown,2.0,Lower priced
2239,"306 - 630 Roche Point Drive, North Vancouver",560000.0,For Sale,49.3117877,-122.9690808,1.0,1.0,17-Mar-25,others,1.0,Lower priced
2240,"1955 - 1957 158a Street, Surrey",2299000.0,For Sale,49.037519,-122.7826762,4.0,2.0,18-Mar-25,Surrey,4+,Over priced
2241,"501 - 1255 Main Street, Vancouver",1095000.0,For Sale,49.2736098,-123.1004769,2.0,2.0,17-Mar-25,Downtown,2.0,Fair price
2242,"103 - 9133 Capella Drive, Burnaby",488000.0,For Sale,49.2604072,-122.9032101,3.0,2.0,17-Mar-25,Burnaby,3.0,Lower priced
2243,"4415 4th Avenue, Vancouver",2850000.0,For Sale,49.2692487,-123.2065734,3.0,4.0,17-Mar-25,West Point Grey,3.0,Over priced
2244,"3202 - 2978 Glen Drive, Coquitlam",999000.0,For Sale,49.2821044,-122.7969491,2.0,2.0,17-Mar-25,Coquitlam,2.0,Over priced
2245,"75 Slocan Street, Vancouver",1899000.0,For Sale,49.2855283,-123.0496382,1.0,1.0,17-Mar-25,Hastings-Sunrise,1.0,Fair price
2246,"508 - 9399 Alexandra Road, Richmond",799000.0,For Sale,49.1791431,-123.1191167,2.0,2.0,17-Mar-25,Richmond,2.0,Fair price
2247,"106 - 1988 37th Avenue, Vancouver",499800.0,For Sale,49.2364845,-123.0658104,1.0,1.0,17-Mar-25,Kensington-Cedar Cottage,1.0,Lower priced
2249,"101 - 5381 Willow Street, Vancouver",2074900.0,For Sale,49.2368502,-123.1241234,2.0,2.0,17-Mar-25,South Cambie,2.0,Over priced
2251,"404 - 3602 Aldercrest Drive, North Vancouver",849000.0,For Sale,49.3078606,-122.9707187,1.0,1.0,18-Mar-25,others,1.0,Fair price
2253,"307 - 590 Whiting Way, Coquitlam",459000.0,For Sale,49.2535079,-122.8923719,1.0,1.0,17-Mar-25,Coquitlam,1.0,Lower priced
2254,"435 Vernon Drive, Vancouver",799000.0,For Sale,49.2803194,-123.0793946,2.0,1.0,17-Mar-25,Strathcona,2.0,Lower priced
2255,"34 - 14555 68 Avenue, Surrey",849999.0,For Sale,49.1267106,-122.8198776,3.0,3.0,17-Mar-25,Surrey,3.0,Fair price
2256,"1198 Ottaburn Road, West Vancouver",5298000.0,For Sale,49.3403866,-123.148848,3.0,2.0,17-Mar-25,West Vancouver,3.0,Over priced
2257,"8 - 14955 101a Avenue, Surrey",899900.0,For Sale,49.1867939,-122.8075529,3.0,2.0,17-Mar-25,Surrey,3.0,Fair price
2258,"2502 - 4890 Lougheed Highway, Burnaby",788000.0,For Sale,49.2649736,-122.9928699,2.0,1.0,17-Mar-25,Burnaby,2.0,Fair price
2259,"81 Switchmen Street, Vancouver",1899000.0,For Sale,49.2713407,-123.1027269,2.0,3.0,17-Mar-25,Mount Pleasant,2.0,Over priced
2260,"212 - 2988 Silver Springs Boulevard, Coquitlam",665000.0,For Sale,49.29563,-122.7901299,2.0,2.0,17-Mar-25,Coquitlam,2.0,Lower priced
2261,"645 Baycrest Drive, North Vancouver",2800000.0,For Sale,49.3104327,-122.9525948,5.0,3.0,17-Mar-25,others,4+,Fair price
2262,"1502 - 4711 Hazel Street, Burnaby",799000.0,For Sale,49.2292064,-122.9980733,2.0,2.0,17-Mar-25,Burnaby,2.0,Fair price
2263,"5325 Marine Drive, West Vancouver",2649000.0,For Sale,49.3466974,-123.2659259,7.0,4.0,17-Mar-25,West Vancouver,4+,Lower priced
2264,"1058 15th Avenue, Vancouver",1458000.0,For Sale,49.2567116,-123.0824197,3.0,3.0,17-Mar-25,Mount Pleasant,3.0,Fair price
2265,"3302 5th Avenue, Vancouver",1638000.0,For Sale,49.2655263,-123.0333581,10.0,5.0,18-Mar-25,Hastings-Sunrise,4+,Lower priced
2266,"1696 Quebec Street, Vancouver",819000.0,For Sale,49.2703871,-123.1022136,1.0,1.0,17-Mar-25,Mount Pleasant,1.0,Over priced
2267,"1207 - 1500 Fern Street, North Vancouver",1250000.0,For Sale,49.3124443,-123.0323779,2.0,2.0,17-Mar-25,others,2.0,Fair price
2268,"1709 - 520 Como Lake Avenue, Coquitlam",968800.0,For Sale,49.2626674,-122.8907725,3.0,2.0,17-Mar-25,Coquitlam,3.0,Fair price
2270,"1205 - 6808 Minoru Boulevard, Richmond",1180000.0,For Sale,49.1633761,-123.1400946,2.0,2.0,17-Mar-25,Richmond,2.0,Over priced
2271,"603 - 9830 Whalley Boulevard, Surrey",379900.0,For Sale,49.1818767,-122.84097,1.0,1.0,17-Mar-25,Surrey,1.0,Lower priced
2272,"6045 Leibly Avenue, Burnaby",2060000.0,For Sale,49.2295305,-122.9623721,4.0,4.0,17-Mar-25,Burnaby,4+,Fair price
2273,"1904 - 1482 Robson Street, Vancouver",926000.0,For Sale,49.2885128,-123.1311775,1.0,1.0,17-Mar-25,West End,1.0,Fair price
2274,"201 - 9623 Manchester Drive, Burnaby",529000.0,For Sale,49.2471398,-122.8981273,1.0,1.0,17-Mar-25,Burnaby,1.0,Lower priced
2275,"604 - 1919 Wylie Street, Vancouver",524000.0,For Sale,49.2679574,-123.1140219,0.0,1.0,17-Mar-25,Mount Pleasant,0.0,Fair price
2276,"2905 - 7088 18th Avenue, Burnaby",625000.0,For Sale,49.2132822,-122.9566475,1.0,1.0,17-Mar-25,Burnaby,1.0,Fair price
2277,"44 - 6922 Ash Street, Vancouver",1448000.0,For Sale,49.2224408,-123.1179245,2.0,3.0,17-Mar-25,Oakridge,2.0,Lower priced
2278,"1 - 3772 20th Avenue, Vancouver",2498000.0,For Sale,49.2544668,-123.187584,4.0,3.0,17-Mar-25,Dunbar-Southlands,4+,Lower priced
2279,"212 - 2233 Burrard Street, Vancouver",854900.0,For Sale,49.2660505,-123.1459848,3.0,1.0,17-Mar-25,Kitsilano,3.0,Lower priced
2280,"14476 18a Avenue, Surrey",1830000.0,For Sale,49.0354601,-122.8210704,3.0,3.0,17-Mar-25,Surrey,3.0,Over priced
2281,"941 Tollcross Road, North Vancouver",1849000.0,For Sale,49.3143377,-122.9943975,3.0,3.0,17-Mar-25,others,3.0,Fair price
2282,"12 - 8888 151 Street, Surrey",890000.0,For Sale,49.1636379,-122.803876,3.0,3.0,17-Mar-25,Surrey,3.0,Fair price
2283,"4109 - 13495 Central Avenue, Surrey",770000.0,For Sale,49.1904948,-122.848669,2.0,2.0,17-Mar-25,Surrey,2.0,Fair price
2284,"5067 44b Avenue, Delta",1799900.0,For Sale,49.0846154,-123.0829746,5.0,5.0,10-Mar-25,Delta,4+,Fair price
2285,"217 - 6950 Nicholson Road, Delta",725000.0,For Sale,49.129488,-122.89187,3.0,2.0,10-Mar-25,Delta,3.0,Lower priced
2286,"5670 46a Avenue, Delta",1294000.0,For Sale,49.0869499,-123.0663416,6.0,5.0,10-Mar-25,Delta,4+,Lower priced
2287,"6683 London Court, Delta",1299000.0,For Sale,49.0877731,-123.0376466,1.0,1.0,10-Mar-25,Delta,1.0,Over priced
2288,"4841 Central Avenue, Delta",1085000.0,For Sale,49.0912763,-123.0819829,2.0,2.0,11-Mar-25,Delta,2.0,Over priced
2289,"1703 - 11967 80 Avenue, Delta",527000.0,For Sale,49.1487941,-122.8916515,2.0,1.0,11-Mar-25,Delta,2.0,Lower priced
2290,"1501 Beach Grove Road, Delta",1439000.0,For Sale,49.0301464,-123.0564841,2.0,2.0,10-Mar-25,Delta,2.0,Over priced
2292,"51 English Bluff Road, Delta",2100000.0,For Sale,49.0033104,-123.0893706,5.0,6.0,10-Mar-25,Delta,4+,Over priced
2293,"112 - 4753 River Road West , Delta",729900.0,For Sale,49.0900307,-123.0920833,1.0,1.0,12-Mar-25,Delta,1.0,Fair price
2294,"50 - 11188 72 Avenue, Delta",968000.0,For Sale,49.1337148,-122.912561,3.0,3.0,12-Mar-25,Delta,3.0,Lower priced
2295,"11423 94 Avenue, Delta",1249800.0,For Sale,49.1738834,-122.9062906,3.0,2.0,11-Mar-25,Delta,3.0,Fair price
2296,"7411 115 Street, Delta",1399900.0,For Sale,49.1377508,-122.9046951,5.0,4.0,11-Mar-25,Delta,4+,Lower priced
2297,"5510 14b Avenue, Delta",1788000.0,For Sale,49.0295138,-123.0712426,4.0,2.0,10-Mar-25,Delta,4+,Fair price
2298,"4824 42b Avenue, Delta",1434900.0,For Sale,49.080616,-123.0894157,4.0,4.0,10-Mar-25,Delta,4+,Fair price
2301,"7086 Papuc Place, Delta",1449900.0,For Sale,49.1314741,-122.8956399,3.0,3.0,12-Mar-25,Delta,3.0,Fair price
2302,"7794 Swanson Drive, Delta",2338888.0,For Sale,49.1443973,-122.9085338,7.0,6.0,11-Mar-25,Delta,4+,Over priced
2303,"269 67 Street, Delta",1749000.0,For Sale,49.0076014,-123.0392695,2.0,2.0,11-Mar-25,Delta,2.0,Over priced
2304,"8817 Stegavik Court, Delta",1999000.0,For Sale,49.163755,-122.9266048,3.0,3.0,10-Mar-25,Delta,3.0,Over priced
2305,"11444 87 Avenue, Delta",1449000.0,For Sale,49.1608812,-122.9056876,5.0,4.0,13-Mar-25,Delta,4+,Fair price
2306,"102 - 11881 88 Avenue, Delta",616000.0,For Sale,49.163616,-122.8931691,2.0,2.0,13-Mar-25,Delta,2.0,Fair price
2307,"11890 79a Avenue, Delta",1099000.0,For Sale,49.1475373,-122.8937223,4.0,3.0,13-Mar-25,Delta,4+,Lower priced
2308,"3006 - 11967 80 Avenue, Delta",599999.0,For Sale,49.1487941,-122.8916515,2.0,2.0,12-Mar-25,Delta,2.0,Fair price
2309,"5137 44 Avenue, Delta",2430000.0,For Sale,49.0831081,-123.0809792,6.0,6.0,12-Mar-25,Delta,4+,Over priced
2310,"1100 Wilmington Drive, Delta",1699000.0,For Sale,49.0231302,-123.088245,5.0,2.0,13-Mar-25,Delta,4+,Fair price
2312,"100 - 6622 Baker Road, Delta",769000.0,For Sale,49.1234964,-122.8919607,3.0,2.0,14-Mar-25,Delta,3.0,Lower priced
2313,"5007 11a Avenue, Delta",1399000.0,For Sale,49.0241765,-123.0852008,3.0,1.0,17-Mar-25,Delta,3.0,Fair price
2314,"12666 98 Avenue, Surrey",1499000.0,For Sale,49.180618,-122.8716157,6.0,8.0,17-Mar-25,Surrey,4+,Fair price
